"county","FIPS","centralDecade","aveWetDays","fiveYrAveTotWetDaysCentYr_-10","fiveYrAveTotWetDaysCentYr_-9","fiveYrAveTotWetDaysCentYr_-8","fiveYrAveTotWetDaysCentYr_-7","fiveYrAveTotWetDaysCentYr_-6","fiveYrAveTotWetDaysCentYr_-5","fiveYrAveTotWetDaysCentYr_-4","fiveYrAveTotWetDaysCentYr_-3","fiveYrAveTotWetDaysCentYr_-2","fiveYrAveTotWetDaysCentYr_-1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"Fredericksburg_Virginia_51630","51630",2000,1075.55555558072,1033.36000013351,1089.7733329157,1076.7799987634,1066.05333254735,1165.19999952515,1145.81333222191,1131.71333261927,1089.586666435,1098.42666652799,993.053332885106,987.346667428811,1066.24666712681,1092.16000083884,1087.00000083248,1150.25333485405,1107.57333417535,1010.80000111262,1010.78666733305,977.526667443911,1000.28000061115,1026.71333402793,1033.69333382448,1020.15333310962,1061.27333245277,1026.16666552027,1053.15333160957,1167.05999927918,1163.86666700443,1251.22000132203,1301.59166795015
"Fredericksburg_Virginia_51630","51630",2030,1532.53333588441,1408.91111373901,1291.46666868528,1532.53333588441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Galax_Virginia_51640","51640",1970,1086.24090887064,1148.13999992609,1079.30000041425,1095.00000009239,1095.8399997294,1095.71000059247,996.850000810623,1076.99000001848,1099.74999988377,1112.41999916434,1088.2499980405,1189.94999717673,1063.8249976784,974.89999769628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Galax_Virginia_51640","51640",2000,1150.316666843,1113.75999747515,1175.89999684393,1108.69999766946,1097.89999725223,1168.60999821722,1094.00999853313,1122.34999804497,1093.90999854207,1052.2099994123,965.219999307394,1015.01000038087,1065.36000144184,1132.74000162482,1163.59000095427,1196.1600002557,1156.16999956071,1027.05999997556,1041.6999994576,1044.24000013471,1086.42000018656,1100.17000120878,1243.74000235796,1159.4700027287,1206.01000355482,1176.82000380754,1235.43000384569,1284.40000217557,1365.38000103533,1453.78999975026,1536.91249968112
"Galax_Virginia_51640","51640",2030,1731.9499976635,1631.34999824564,1544.79999746382,1731.9499976635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Giles_Virginia_51071","51071",1970,1002.14529812537,1042.08965562592,987.352414181726,991.017931389603,1005.99413832981,996.595517473796,946.935172717119,991.273793365113,1024.02310372488,1024.4479313574,1019.04698311961,1104.10517270503,1039.32844865373,948.393103806623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Giles_Virginia_51071","51071",2000,1067.11695418935,1025.23448310063,1079.89551760102,1035.71413821372,1018.4651726287,1073.68517267015,1021.0924140811,1029.43965540919,1011.10310383347,986.397241748304,924.609655369972,974.826896769322,1041.24655182084,1107.75758630161,1106.14896575223,1127.77655202644,1098.89137966766,998.636897028623,1004.31896598709,1011.63103476002,1025.53103480113,1025.46241382422,1077.26344829068,1010.96034472133,1072.88724146013,1066.78586202808,1112.73275855245,1186.7220687487,1232.84758607889,1292.26413773668,1349.6586205362
"Giles_Virginia_51071","51071",2030,1555.72413825064,1425.18735637507,1368.43534512176,1555.72413825064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gloucester_Virginia_51073","51073",1970,1129.57803052415,1198.69166686601,1113.57444481568,1171.04111147357,1163.14666685611,1141.26222233739,1083.25388892194,1140.81888879256,1113.6650001059,1133.91611131512,1134.85902784516,1183.17500013389,1049.32916694631,1001.82777786834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gloucester_Virginia_51073","51073",2000,1237.19074077672,1156.95722227494,1183.20833366546,1139.72500035746,1126.14388929092,1217.86055585576,1178.22277817246,1210.68833372245,1236.15500048167,1276.75611117019,1158.8938889116,1177.78500000702,1256.39277726246,1264.48722167859,1246.44166623635,1355.16055547545,1307.48611104803,1192.04222231805,1203.49444445686,1215.86611122588,1201.73166628182,1254.08055515422,1311.28944396824,1250.66222177529,1271.78833298783,1264.84888891147,1266.46666664663,1323.85166694224,1328.62055591047,1430.76333385424,1461.12291719454
"Gloucester_Virginia_51073","51073",2030,1819.90555654963,1557.13796360763,1499.56527848293,1819.90555654963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goochland_Virginia_51075","51075",1970,1047.85131366644,1071.15288918257,1026.63777825064,1079.54933369385,1078.80577825016,1093.39377807776,1034.59777821289,1051.58355599297,1038.66488952531,1057.92755629195,1032.71666747746,1089.99037126038,1002.37888987727,935.293334235085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goochland_Virginia_51075","51075",2000,1118.8324447287,1028.70755621089,1101.6044451442,1078.37555626353,1087.49466733005,1170.17733377192,1155.88222251839,1131.93111136781,1112.36311125835,1089.24400003261,976.570666786565,987.437777909041,1088.29688886113,1126.57022224863,1122.43777791619,1198.05155575421,1174.31644492812,1064.35911173688,1061.44800048775,1077.74844454355,1088.01777789725,1092.11866672185,1147.80711124102,1119.42311149279,1149.67911159409,1136.71955591838,1151.67866682861,1212.81866674344,1214.81466662116,1274.7444446671,1305.94111138533
"Goochland_Virginia_51075","51075",2030,1511.2333340764,1417.20296350276,1303.66666724583,1511.2333340764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grayson_Virginia_51077","51077",1970,1135.38423307735,1210.88875042442,1142.60687542604,1147.05031285267,1153.28750017164,1141.77125003943,1035.99062505886,1095.64906240385,1136.49937489275,1155.5378124184,1144.64414062421,1258.80572906649,1174.2093750278,1071.47812512377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grayson_Virginia_51077","51077",2000,1208.46619811106,1181.11843749937,1246.98843745356,1203.24906257,1195.31031269217,1254.42562534027,1176.18156289319,1204.05875037983,1163.20125040468,1110.61875036983,1030.50593772382,1071.31125024538,1118.66687511615,1187.12062527053,1208.65750016365,1246.86218755795,1202.9059374704,1097.21468749316,1126.30718742581,1125.32468761839,1156.55875019571,1180.11718777558,1292.95906298868,1201.41343778996,1253.04625001866,1202.64593754066,1250.84656256754,1300.14843759509,1369.50562520539,1454.24593796534,1552.38671930612
"Grayson_Virginia_51077","51077",2030,1758.97187574022,1643.57031308534,1570.38750054175,1758.97187574022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greene_Virginia_51079","51079",1970,1225.66856084121,1259.13416688939,1208.70250021244,1272.73916700259,1251.66416701501,1279.9633337535,1192.80916676049,1205.56833366131,1207.02166672498,1234.10083330174,1197.6114583239,1275.44305580772,1195.0458331493,1083.55000061542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greene_Virginia_51079","51079",2000,1279.59194469696,1224.26333359256,1301.170000121,1280.92166668301,1298.62583372965,1412.68000047306,1375.16666696196,1367.50333402827,1337.06833381553,1266.84500023201,1129.12333340694,1119.99750011365,1224.48666643749,1253.34499987836,1283.5766667602,1340.98916662931,1304.88833305339,1161.03249994616,1158.31166663617,1149.2774998717,1182.51833348647,1204.84250048548,1250.86250056302,1224.27833384226,1247.30916729495,1188.87666714142,1224.84250013034,1386.58833382775,1423.62666732644,1494.59166728382,1586.66041739006
"Greene_Virginia_51079","51079",2030,1619.91250063603,1712.67361228499,1492.84583402549,1619.91250063603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greensville_Virginia_51081","51081",1970,1116.47786589244,1105.67608751473,1066.63913088039,1128.62130463175,1146.40478295464,1150.93043520412,1102.1108696164,1143.61043485662,1117.68478271119,1135.77826115282,1121.33369600838,1174.93550784886,1060.28260957968,1049.7260881021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greensville_Virginia_51081","51081",2000,1175.47652187436,1125.21956581616,1152.69652244423,1078.96173990343,1088.18913131577,1162.23000066177,1129.12130474513,1154.63391338574,1227.4517392498,1227.8808693523,1126.54130411226,1163.79304317327,1231.66608654636,1218.89086933486,1189.60173895152,1281.38913008376,1210.09478227146,1127.55043473801,1117.91217378041,1120.27826082771,1067.30739128149,1120.55913050097,1142.93521733828,1140.38434774837,1202.94999986148,1233.00913057496,1228.14304359996,1266.34739144743,1269.25826122929,1350.53391350858,1373.76467435337
"Greensville_Virginia_51081","51081",2030,1703.71304391325,1482.70797149448,1496.55108751551,1703.71304391325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Halifax_Virginia_51083","51083",1970,1109.93181828165,1116.6739684394,1079.41539692382,1132.27857145326,1111.05761897006,1114.34857137965,1064.79015879896,1110.54444449629,1123.11539691162,1141.0685715849,1128.21924623191,1188.01455049572,1072.68730185063,932.280159273791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Halifax_Virginia_51083","51083",2000,1146.23812182556,1120.81111116636,1166.83619050123,1095.38047623015,1107.34507940388,1200.64253964651,1183.74920644453,1183.81619056198,1198.32793668002,1152.34301615816,1049.73047640442,1071.83412717865,1155.64047626536,1155.19746020394,1135.01444432972,1188.92444439341,1137.35492055071,1032.26841294614,1072.3777780407,1104.56111134016,1080.31968284935,1071.81333375408,1112.22349222146,1079.86127009245,1104.02047646708,1147.53507947534,1191.95222221968,1277.54000022847,1276.2838097061,1350.50174606367,1375.2220239236
"Halifax_Virginia_51083","51083",2030,1594.88015847405,1487.31719596574,1379.53452370174,1594.88015847405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hampton_Virginia_51650","51650",1970,1144.37954579937,1232.73500053883,1123.24250016958,1178.22500017881,1124.04500092268,1119.5275006555,1068.13500073478,1161.37750060409,1135.32750026733,1173.89000009447,1171.16250025574,1208.65000006681,1036.02500057407,1020.41250156239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hampton_Virginia_51650","51650",2000,1240.42124962534,1177.49000032097,1172.177500204,1104.36500037312,1087.34750028774,1169.11750029623,1140.88250032067,1212.70249976963,1267.01000034884,1311.10750030354,1190.13249984607,1234.22000008523,1287.84749983624,1258.44249894917,1258.87499892935,1366.93499897718,1264.80999852642,1139.01749926656,1161.19499859437,1146.46499798968,1113.34499821663,1227.70249837786,1280.47999842912,1239.98999926001,1277.54750021845,1360.19749992415,1358.37499983385,1398.74500012398,1411.5250002265,1483.89500018731,1451.78437542915
"Hampton_Virginia_51650","51650",2030,1665.18750040606,1491.00833390529,1488.43750003539,1665.18750040606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hanover_Virginia_51085","51085",1970,1063.06027421303,1103.55534290149,1049.94082216727,1098.19178105446,1100.44082218204,1101.6435619382,1050.60274012081,1072.47178111215,1056.71589061299,1064.90821938939,1046.68561665836,1093.03105022061,992.204794636532,919.124658006103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hanover_Virginia_51085","51085",2000,1145.63159838878,1049.08767150722,1104.59890429867,1080.29041118908,1085.30328817049,1171.89643862656,1146.90986329358,1135.60356176365,1118.57835643463,1112.36602746216,1010.19041121537,1022.36191800882,1120.731781112,1165.72082209955,1157.13287701852,1227.04054807498,1203.50849325747,1108.78493179328,1103.31945239338,1097.53041122809,1111.10876758793,1118.77972650324,1153.91972629795,1104.74273993765,1159.64219220321,1177.06986340938,1199.50767158417,1277.31479465545,1301.13780827841,1367.49534232935,1372.92397237049
"Hanover_Virginia_51085","51085",2030,1593.6876716626,1488.06392663799,1376.27534255487,1593.6876716626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harrisonburg_Virginia_51660","51660",1970,878.133334056898,909.760000002384,871.840000305573,905.326667271058,900.726667602857,899.72666841348,851.986668552955,862.54000159502,862.700001396736,885.880000587304,871.458333517114,937.922222392427,884.399999340375,819.333331286907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harrisonburg_Virginia_51660","51660",2000,966.449999741382,875.759999684493,933.813333044449,911.746666286389,919.920000199477,1041.85333380302,1034.473334378,1033.03333376845,1002.59333366354,978.71333301266,836.220000102123,850.106666537126,934.053333810965,979.960000211,961.120000302792,1020.98666608334,996.613333068291,882.553332581123,870.213332758347,862.426666156451,871.600000019868,887.546666310231,928.226666420698,924.486666238308,985.139998590946,980.579998878638,980.226665445169,1104.18666623036,1109.6999992907,1109.84000005921,1127.56666647146
"Harrisonburg_Virginia_51660","51660",2030,1041.76666676005,1209.55555575755,1000.44999910891,1041.76666676005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Henrico_Virginia_51087","51087",1970,1067.49926296184,1117.31243236371,1057.08324321943,1105.85783794039,1109.07891896013,1102.21459457536,1052.20324315509,1079.59513526269,1057.07621619105,1063.09675691176,1049.3939192142,1096.13423466065,993.990540611986,927.821621923028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Henrico_Virginia_51087","51087",2000,1160.21090104475,1053.25729755373,1103.9351352152,1074.98648648987,1073.31783795727,1164.83459452117,1138.04702698427,1135.91945949004,1137.54270261639,1143.14108099535,1033.46162187683,1051.17243274209,1148.57135176369,1185.16864912462,1172.06000037628,1257.44810860334,1234.21081127814,1138.53513569042,1124.61027040868,1118.08918935947,1116.96270238322,1122.08054021194,1156.86972925727,1106.51945938033,1172.13459460043,1201.4016220104,1220.89729773596,1295.74270296661,1332.43783824863,1400.52432431933,1399.49256728569
"Henrico_Virginia_51087","51087",2030,1650.167565999,1522.58738681459,1429.52432409171,1650.167565999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Henry_Virginia_51089","51089",1970,1164.73050865765,1154.67254251777,1094.30440702853,1139.72677989158,1138.17898323536,1176.73966147273,1110.20033961797,1178.63288191941,1212.44711904788,1242.12745778732,1210.90423719875,1304.57909580324,1211.3830500879,1051.16610053687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Henry_Virginia_51089","51089",2000,1188.70446343365,1213.79050867386,1277.52677981015,1219.54338991783,1183.9511865337,1280.20372915541,1249.70813557657,1246.47389828724,1222.75898297045,1173.09661020061,1037.9488136537,1036.95627149051,1110.2332207505,1139.73559362949,1158.00711915271,1215.35220399499,1195.4783055359,1084.29016983893,1112.27084775607,1133.3871187988,1120.44067800924,1098.44372891804,1152.12101685758,1082.28915244987,1115.87864404028,1128.81593211455,1194.02372864404,1299.08711876071,1355.62881387816,1468.01593266271,1549.17754294193
"Henry_Virginia_51089","51089",2030,1872.14915357353,1670.71017033586,1587.79661114564,1872.14915357353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Highland_Virginia_51091","51091",1970,1095.2998601778,1131.13876938004,1096.38800019273,1130.22707716153,1127.43938474123,1102.24215412186,1045.05015399135,1076.97815385956,1075.90430764519,1086.77323072617,1084.56653830936,1171.34358952611,1087.40461522685,1017.64153792216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Highland_Virginia_51091","51091",2000,1116.4777950818,1081.94307681771,1138.19015382006,1094.45169236376,1077.02553864571,1179.10707721738,1163.06615433941,1156.91323120282,1124.87292359279,1126.67261581017,999.757231115011,1032.42246155803,1119.03199991309,1170.18184596263,1157.19876911035,1196.75446170055,1186.72430805197,1087.61630805813,1076.76215416083,1055.51200029272,1087.90523093792,1078.55569264412,1098.21630816927,1047.65969284865,1100.84830822413,1060.15323111543,1041.89323084923,1145.2830769195,1184.93846156212,1232.44061535138,1278.11538470468
"Highland_Virginia_51091","51091",2030,1411.32307724999,1382.02974372842,1259.31153870706,1411.32307724999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hopewell_Virginia_51670","51670",1970,1069.78181846575,1119.78000130653,1042.40000154376,1096.52000149488,1101.28000136614,1091.84000150561,1043.52000147104,1079.99999941587,1056.89999958277,1079.83999844193,1075.27499824762,1130.03333062927,1031.49999809265,1000.49999773502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hopewell_Virginia_51670","51670",2000,1182.21000044942,1073.13999842405,1112.91999769807,1075.21999874115,1077.83999907374,1156.01999931932,1142.21999851465,1157.99999986887,1192.33999809623,1197.03999888301,1091.59999877214,1108.09999951124,1207.059999156,1231.58000108004,1208.87999971509,1308.8400015831,1277.08000221848,1169.18000064492,1134.82000041008,1129.14000133276,1116.16000118256,1136.65999996662,1182.60000181794,1145.68000236154,1217.28000228405,1229.92000003457,1244.52000102401,1288.72000095844,1313.62000200748,1421.34000189304,1436.10000342876
"Hopewell_Virginia_51670","51670",2030,1853.80000087619,1549.86667095621,1527.40000467002,1853.80000087619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IsleofWight_Virginia_51093","51093",1970,1171.44434168891,1211.11020456625,1136.54775546059,1201.49795953571,1187.82408190357,1179.6236735198,1126.80571423538,1192.9016328454,1157.68204101397,1192.70204119366,1186.51632697743,1234.26938832516,1085.45000031347,1089.98775582958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IsleofWight_Virginia_51093","51093",2000,1257.78863954193,1199.92449021717,1208.62693935864,1141.22326558938,1138.37306153373,1223.36244903134,1177.47142847229,1226.01959161284,1295.73918345425,1323.4693874465,1194.38326504437,1232.83714272416,1295.71918358341,1260.18530601202,1244.42448962611,1358.35061208314,1283.96612223898,1178.68326484147,1188.73714280725,1196.26326543348,1167.43102045327,1264.37306148957,1302.88979656684,1277.1587759305,1323.58367402383,1374.42653126291,1348.65346985897,1389.75142886906,1383.68816345821,1491.00734703857,1476.46224507659
"IsleofWight_Virginia_51093","51093",2030,1932.85918405044,1568.51836752851,1594.98775524783,1932.85918405044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JamesCity_Virginia_51095","51095",1970,1145.19810618426,1206.34583332737,1124.70416642874,1185.75166655084,1194.34583338698,1172.2608331278,1114.59083336617,1166.9058334363,1128.71166716044,1143.99500036985,1137.23020880731,1186.83611167678,1052.67708393497,1024.86249947051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JamesCity_Virginia_51095","51095",2000,1243.17305585999,1157.18166724021,1187.62250040496,1140.53333375305,1136.18916670357,1228.25000000522,1192.05916669443,1221.48333333085,1262.16666671932,1302.12416694884,1180.89583403443,1198.73333400885,1285.96666757961,1290.19750107154,1258.9016678157,1362.56916771233,1312.39583434661,1192.91916777069,1182.42916733846,1179.14750037914,1170.55083340829,1223.90249990125,1285.24333304192,1239.76166639626,1299.60916644682,1291.31083332002,1290.30750004873,1318.82250003318,1343.94999988129,1436.25499951045,1467.09687428766
"JamesCity_Virginia_51095","51095",2030,1846.43333162243,1570.76388786029,1568.24583188817,1846.43333162243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KingGeorge_Virginia_51099","51099",1970,1060.0441561649,1098.15714317922,1045.32785735961,1086.170714604,1096.16214309526,1092.84500027661,1027.54071456684,1054.83857191184,1071.31928622829,1063.09071465475,1059.60446454611,1104.73333343686,1002.2428569187,873.035713652415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KingGeorge_Virginia_51099","51099",2000,1137.5310716673,1065.79000049574,1116.64857185398,1097.94500035111,1076.94857185355,1182.48428606966,1161.81285729579,1147.89142882377,1113.24000039824,1128.84714318556,1028.32214334565,1023.67357183397,1117.02071463721,1148.45642824514,1147.10928551427,1197.89857146761,1158.95000019159,1071.73928553866,1081.00785743232,1064.38071442161,1113.0107145716,1141.84500004202,1147.8142859146,1128.84571434664,1165.12428590804,1118.28500009456,1139.21428606319,1273.10785782997,1255.69142923036,1344.62571479167,1390.53482174394
"KingGeorge_Virginia_51099","51099",2030,1640.6964285395,1514.71071443139,1352.61607102039,1640.6964285395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KingWilliam_Virginia_51101","51101",1970,1077.61942174643,1132.99545501796,1063.67545466653,1112.16590913209,1116.74045465263,1105.4490909273,1051.94227286306,1086.95636395649,1077.17227318138,1078.12454600145,1070.27272793803,1118.09318223686,1004.54545493966,907.12272764336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KingWilliam_Virginia_51101","51101",2000,1174.81204553362,1078.78136425181,1121.63909127943,1091.85590941256,1078.15000035573,1173.70545488704,1142.32318224257,1140.64500047592,1132.87818233615,1149.44727304212,1045.39363640967,1061.14454523257,1156.98499972129,1197.22045437816,1183.54318165942,1264.58318176432,1231.63545459197,1142.29954523878,1137.55590873212,1126.91590874358,1138.43590859988,1159.24909040914,1195.11909080337,1138.22636347183,1202.50500012338,1214.43545495407,1224.89500064579,1318.89227302603,1351.1354548709,1432.26545430517,1443.56079510718
"KingWilliam_Virginia_51101","51101",2030,1721.74090737443,1582.65302946215,1466.69545374506,1721.74090737443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KingandQueen_Virginia_51097","51097",1970,1084.91250025131,1146.38416705926,1071.71583375682,1120.7929170688,1124.46916694057,1109.29666694676,1052.54458351222,1092.96291675208,1083.40500015877,1084.7154168088,1080.60104176387,1130.17361131248,1012.45312516764,913.047916626558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KingandQueen_Virginia_51097","51097",2000,1183.11118074324,1091.76750019714,1131.3583336018,1099.55583372464,1082.93208372233,1182.01583375211,1149.51333362286,1154.98958329782,1153.52958321621,1177.92291659142,1070.19208314319,1085.57958320727,1179.86458337468,1212.36833346548,1195.31624996203,1277.62833358683,1242.92666675063,1148.40458350033,1147.96000004957,1147.38625007048,1159.46166673725,1184.92458343593,1220.02416708954,1162.22500029268,1213.83666705837,1210.00958338194,1219.18125018912,1301.29583351364,1323.02833371088,1414.31750036751,1437.24322980689
"KingandQueen_Virginia_51097","51097",2030,1777.08125027207,1566.15000075826,1478.17291714127,1777.08125027207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lancaster_Virginia_51103","51103",1970,1113.05731270412,1196.50087045457,1117.63130518017,1157.11565285273,1147.64434834796,1128.93217427705,1050.28869602706,1104.41217411497,1098.98695678037,1110.05478294051,1115.87500037609,1179.1681161389,1060.81521761936,963.117391579825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lancaster_Virginia_51103","51103",2000,1238.72579689566,1140.41913076795,1176.70608729953,1139.48347867857,1107.32782642297,1199.83304370097,1156.34347825543,1190.1678257626,1195.74173854615,1239.30434732308,1137.81565181457,1151.03391256255,1226.75652127603,1249.4747823298,1229.71652148988,1317.48434702573,1280.24086906625,1204.25304309233,1243.26347783467,1290.39217291863,1288.83652105306,1327.25739086193,1349.7417386239,1265.81999940769,1257.60086963565,1242.60608707563,1255.89217402209,1334.83478272169,1338.57130457707,1459.22956502282,1505.46521728389
"Lancaster_Virginia_51103","51103",2030,1914.59565085432,1620.76811543625,1539.97173851081,1914.59565085432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lee_Virginia_51105","51105",1970,1299.44337681493,1275.30228580679,1250.00771430433,1254.984857444,1261.74885754406,1195.7117146922,1178.07171481064,1223.32371463529,1286.66371436042,1364.67257150974,1422.85750002978,1535.44809509601,1502.93499994831,1585.63428594215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lee_Virginia_51105","51105",2000,1348.62490500552,1377.03314273783,1415.50428557992,1391.9394285621,1360.75714299968,1359.09942874585,1365.38514314055,1389.28028585213,1306.53942863022,1273.61714285842,1197.64571431824,1229.87057142326,1271.76428579015,1356.31828602833,1348.19257177659,1361.4962861721,1275.83942921255,1186.50714358296,1200.91685782935,1240.46457199948,1306.93628606081,1362.35571444622,1422.94542858158,1354.80428553649,1390.79971426376,1331.43857162501,1361.17514320263,1397.99800036507,1481.23114344665,1538.14000053533,1597.78500040354
"Lee_Virginia_51105","51105",2030,1721.34428595517,1669.11857184271,1680.28428637662,1721.34428595517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
